schema_version	kda_run_id	analysis_tier	fine_cell_type	broad_network	signature_group	source_groups	source_contrast_ids	source_terminal_statuses	signature_direction	candidate_query_genes	effective_query_genes	exact_tested_genes	induced_network_edges	effective_background_genes	eligibility_status	terminal_status	significant_key_drivers	elapsed_seconds	message
mitochondrial_kda_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e2_AD_down_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e2	M_e2	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e2	validated_complete	AD_down_mito	0	0	7809	7341	6815	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e2_AD_both_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e2	M_e2	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e2	validated_complete	AD_both_mito	0	0	7809	7341	6815	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e33_AD_up_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e33	M_e33	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e33	validated_complete	AD_up_mito	0	0	8265	7853	7252	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e33_AD_down_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e33	M_e33	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e33	validated_complete	AD_down_mito	0	0	8265	7853	7252	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e33_AD_both_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e33	M_e33	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e33	validated_complete	AD_both_mito	0	0	8265	7853	7252	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e4_AD_up_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e4	M_e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	validated_complete	AD_up_mito	0	0	7147	6800	6318	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e4_AD_down_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e4	M_e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	validated_complete	AD_down_mito	0	0	7147	6800	6318	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_LAMP5_RELN_M_e4_AD_both_mito	primary	Inh LAMP5 RELN	Inhibitory_neurons	M_e4	M_e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	validated_complete	AD_both_mito	0	0	7147	6800	6318	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_female_pool_AD_up_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	female_pool	F_e2;F_e33;F_e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e2;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e33;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	1	1	7253	7001	6470	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_female_pool_AD_down_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	female_pool	F_e2;F_e33;F_e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e2;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e33;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	8	8	7253	7001	6470	eligible	completed_significant	13	0.186000000000149	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_female_pool_AD_both_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	female_pool	F_e2;F_e33;F_e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e2;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e33;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	9	9	7253	7001	6470	eligible	completed_significant	10	0.260999999999967	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_male_pool_AD_up_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	male_pool	M_e2;M_e33;M_e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e2;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e33;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	0	0	6867	6552	6092	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_male_pool_AD_down_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	male_pool	M_e2;M_e33;M_e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e2;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e33;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	0	0	6867	6552	6092	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_male_pool_AD_both_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	male_pool	M_e2;M_e33;M_e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e2;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e33;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	0	0	6867	6552	6092	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_e2_pool_AD_up_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	e2_pool	F_e2;M_e2	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e2;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_up_mito	0	0	7620	7218	6700	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_e2_pool_AD_down_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	e2_pool	F_e2;M_e2	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e2;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_down_mito	0	0	7620	7218	6700	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_e2_pool_AD_both_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	e2_pool	F_e2;M_e2	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e2;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_both_mito	0	0	7620	7218	6700	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_e33_pool_AD_up_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	e33_pool	F_e33;M_e33	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e33;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_up_mito	0	0	7834	7503	6933	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_e33_pool_AD_down_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	e33_pool	F_e33;M_e33	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e33;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_down_mito	0	0	7834	7503	6933	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_e33_pool_AD_both_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	e33_pool	F_e33;M_e33	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e33;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_both_mito	0	0	7834	7503	6933	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_e4_pool_AD_up_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	e4_pool	F_e4;M_e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e4;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_up_mito	1	1	6833	6566	6087	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_e4_pool_AD_down_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	e4_pool	F_e4;M_e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e4;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_down_mito	8	8	6833	6566	6087	eligible	completed_significant	11	0.18100000000004	
mitochondrial_kda_run_manifest_v1	secondary_Inh_LAMP5_RELN_e4_pool_AD_both_mito	secondary	Inh LAMP5 RELN	Inhibitory_neurons	e4_pool	F_e4;M_e4	inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Female__e4;inhibitory::Inh LAMP5 RELN::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_both_mito	9	9	6833	6566	6087	eligible	completed_significant	10	0.251999999999953	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e2_AD_up_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e2	F_e2	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e2	validated_complete	AD_up_mito	1	1	7400	7030	6518	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e2_AD_down_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e2	F_e2	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e2	validated_complete	AD_down_mito	0	0	7400	7030	6518	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e2_AD_both_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e2	F_e2	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e2	validated_complete	AD_both_mito	1	1	7400	7030	6518	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e33_AD_up_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e33	F_e33	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e33	validated_complete	AD_up_mito	2	2	7923	7578	7019	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e33_AD_down_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e33	F_e33	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e33	validated_complete	AD_down_mito	1	1	7923	7578	7019	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e33_AD_both_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e33	F_e33	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e33	validated_complete	AD_both_mito	3	3	7923	7578	7019	eligible	completed_significant	14	0.163000000000011	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e4_AD_up_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e4	F_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e4	validated_complete	AD_up_mito	0	0	7634	7302	6748	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e4_AD_down_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e4	F_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e4	validated_complete	AD_down_mito	1	1	7634	7302	6748	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_F_e4_AD_both_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	F_e4	F_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e4	validated_complete	AD_both_mito	1	1	7634	7302	6748	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e2_AD_up_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e2	M_e2	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e2	validated_complete	AD_up_mito	0	0	7501	7057	6560	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e2_AD_down_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e2	M_e2	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e2	validated_complete	AD_down_mito	0	0	7501	7057	6560	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e2_AD_both_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e2	M_e2	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e2	validated_complete	AD_both_mito	0	0	7501	7057	6560	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e33_AD_up_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e33	M_e33	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e33	validated_complete	AD_up_mito	1	1	8082	7703	7133	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e33_AD_down_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e33	M_e33	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e33	validated_complete	AD_down_mito	0	0	8082	7703	7133	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e33_AD_both_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e33	M_e33	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e33	validated_complete	AD_both_mito	1	1	8082	7703	7133	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e4_AD_up_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e4	M_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	validated_complete	AD_up_mito	0	0	7304	6990	6480	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e4_AD_down_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e4	M_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	validated_complete	AD_down_mito	0	0	7304	6990	6480	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PTPRK_FAM19A1_M_e4_AD_both_mito	primary	Inh PTPRK FAM19A1	Inhibitory_neurons	M_e4	M_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	validated_complete	AD_both_mito	0	0	7304	6990	6480	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_female_pool_AD_up_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	female_pool	F_e2;F_e33;F_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e2;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e33;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	2	2	7097	6803	6307	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_female_pool_AD_down_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	female_pool	F_e2;F_e33;F_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e2;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e33;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	2	2	7097	6803	6307	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_female_pool_AD_both_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	female_pool	F_e2;F_e33;F_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e2;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e33;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	4	4	7097	6803	6307	eligible	completed_significant	16	0.191000000000031	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_male_pool_AD_up_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	male_pool	M_e2;M_e33;M_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e2;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e33;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	1	1	6891	6555	6108	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_male_pool_AD_down_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	male_pool	M_e2;M_e33;M_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e2;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e33;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	0	0	6891	6555	6108	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_male_pool_AD_both_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	male_pool	M_e2;M_e33;M_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e2;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e33;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	1	1	6891	6555	6108	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_e2_pool_AD_up_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	e2_pool	F_e2;M_e2	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e2;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_up_mito	1	1	6934	6583	6123	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_e2_pool_AD_down_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	e2_pool	F_e2;M_e2	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e2;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_down_mito	0	0	6934	6583	6123	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_e2_pool_AD_both_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	e2_pool	F_e2;M_e2	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e2;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_both_mito	1	1	6934	6583	6123	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_e33_pool_AD_up_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	e33_pool	F_e33;M_e33	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e33;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_up_mito	3	3	7777	7454	6910	eligible	completed_significant	15	0.170000000000073	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_e33_pool_AD_down_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	e33_pool	F_e33;M_e33	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e33;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_down_mito	1	1	7777	7454	6910	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_e33_pool_AD_both_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	e33_pool	F_e33;M_e33	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e33;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_both_mito	4	4	7777	7454	6910	eligible	completed_significant	14	0.173999999999978	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_e4_pool_AD_up_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	e4_pool	F_e4;M_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e4;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_up_mito	0	0	7088	6815	6316	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_e4_pool_AD_down_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	e4_pool	F_e4;M_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e4;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_down_mito	1	1	7088	6815	6316	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Inh_PTPRK_FAM19A1_e4_pool_AD_both_mito	secondary	Inh PTPRK FAM19A1	Inhibitory_neurons	e4_pool	F_e4;M_e4	inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Female__e4;inhibitory::Inh PTPRK FAM19A1::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_both_mito	1	1	7088	6815	6316	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_up_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e2	F_e2	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Female__e2	validated_complete	AD_up_mito	3	3	8676	8182	7554	eligible	completed_significant	9	0.166999999999916	
mitochondrial_kda_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_down_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e2	F_e2	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Female__e2	validated_complete	AD_down_mito	0	0	8676	8182	7554	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e2_AD_both_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e2	F_e2	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Female__e2	validated_complete	AD_both_mito	3	3	8676	8182	7554	eligible	completed_significant	9	0.172000000000025	
mitochondrial_kda_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e33_AD_up_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e33	F_e33	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Female__e33	validated_complete	AD_up_mito	6	6	9082	8573	7894	eligible	completed_significant	9	0.261000000000195	
mitochondrial_kda_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e33_AD_down_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e33	F_e33	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Female__e33	validated_complete	AD_down_mito	9	9	9082	8573	7894	eligible	completed_significant	12	0.423999999999978	
mitochondrial_kda_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e33_AD_both_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e33	F_e33	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Female__e33	validated_complete	AD_both_mito	15	15	9082	8573	7894	eligible	completed_significant	13	0.66599999999994	
mitochondrial_kda_run_manifest_v1	primary_Inh_PVALB_CA8_Chandelier_F_e4_AD_up_mito	primary	Inh PVALB CA8 (Chandelier)	Inhibitory_neurons	F_e4	F_e4	inhibitory::Inh PVALB CA8 (Chandelier)::AD_vs_NCI__Female__e4	validated_complete	AD_up_mito	0	0	8769	8269	7640	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
